date,market,reason,symbol
2026-04-22,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-22,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-23,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-24,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-25,crypto,insufficient hourly data or BTC macro history,WIF-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-26,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,PEPE-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-27,crypto,insufficient hourly data or BTC macro history,WIF-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-28,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-29,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-04-30,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,RENDER-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-01,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,POL-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-02,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-03,crypto,insufficient hourly data or BTC macro history,WIF-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-04,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-05,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-06,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-07,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-08,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-09,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,RENDER-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-10,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-11,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-12,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-13,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-14,crypto,insufficient hourly data or BTC macro history,WIF-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,POL-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-15,crypto,insufficient hourly data or BTC macro history,TON-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,FET-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,INJ-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,JUP-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,OP-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,SEI-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,SUI-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,TAO-USD
2026-05-16,crypto,insufficient hourly data or BTC macro history,TON-USD
